segment,orig_month_back,orig_date,seasoning0,income,score,ltv0,limit,util0,ead0,tenor_m,secured,collateral_type,pit_pd_base,ttc_pd,shock_pd,shock_lgd,shock_ead,stage_ifrs9,ECL_12m_EIR_t,ECL_life_EIR_t,ECL_stage_EIR_t,interest_gross_12m,interest_stage3_12m,vintage
Mortgage,17,2023-08-10,17,39108.376453727855,683.3771118402932,0.7933376485511475,473867.7992078342,0.8658490944892999,410298.0048517406,42,1,property,0.022,0.018,-0.4047572923953277,-0.1030146447629133,-0.010978768891394297,Stage3,0.0,30051.19319085156,30051.19319085156,78156.76629005106,78156.76629005106,12
Mortgage,25,2022-12-13,25,72297.08644557006,832.6265314036777,0.7528000550466591,2457861.2710257233,0.9407240560235915,2312169.2240226185,138,1,property,0.022,0.018,-0.16191539161514767,-1.2277360764670995,-0.5778999856153632,Stage3,677049.8081042289,677049.8081042289,677049.8081042289,529389.3345922558,168946.4359696975,24
Mortgage,43,2021-06-21,43,47895.815763172555,703.7784021232188,0.6470999150126419,2404384.4333939585,0.8504083221716184,2044708.5318581136,107,1,property,0.022,0.018,-1.1066391158050337,-0.37056635852067504,0.4650656340706512,Stage3,701393.4600960101,701393.4600960101,701393.4600960101,433921.8719259269,147823.4249918806,42
Mortgage,33,2022-04-17,33,50913.84423338749,717.4078435234087,0.6861747390969388,1769406.3420682661,0.834695305845066,1476915.167856871,64,1,property,0.022,0.018,0.39647603247954966,0.23534818585454678,0.02031182752823491,Stage2,0.0,0.0,0.0,296555.1884664986,296555.1884664986,30
Mortgage,9,2024-04-06,9,33911.838716060935,763.4582758576036,0.7363376530510077,1250934.4954818585,0.9311030869247618,1164748.970283828,48,1,property,0.022,0.018,-0.24506175282335546,1.0863584149642933,0.9087439598827405,Stage3,0.0,363624.67846882355,363624.67846882355,226258.68295087974,226258.68295087974,6
Mortgage,35,2022-02-16,35,30872.51896162604,682.4372327216134,0.6610752001813098,1731664.6349215803,0.5359265328045778,928045.0237738276,106,0,none,0.022,0.018,0.4807414839667474,0.8983239370265746,-0.2792579883300907,Stage3,491472.64148765674,491472.64148765674,491472.64148765674,215928.69223541557,68591.65745221499,30
Mortgage,13,2023-12-08,13,42528.6344032951,730.1394690177366,0.5936930200460779,1743601.3013473088,0.5112859627987225,891478.8700964643,58,1,property,0.022,0.018,-1.2170829875524303,0.018042852315503077,0.2603842204751762,Stage3,276528.5355465078,276528.5355465078,276528.5355465078,187523.3623238002,32400.825600289623,12
Mortgage,30,2022-07-16,30,53136.038647712114,806.5860248928387,0.6802168007447514,209066.80186974065,0.7564182946092148,158141.95372971182,103,1,property,0.022,0.018,0.4315052979112623,0.08967015448296035,0.07059573191257117,Stage3,0.0,5858.400471185342,5858.400471185342,32915.232134135105,32915.232134135105,30
Mortgage,47,2021-02-21,47,39076.09590778232,712.518794342923,0.6152617176192606,623062.1987065823,0.7704135650480477,480015.5697522132,69,1,none,0.022,0.018,0.7507754716528258,0.4315802084084529,0.4579746519771961,Stage2,0.0,0.0,0.0,97736.39722992419,97736.39722992419,42
Mortgage,14,2023-11-08,14,27835.665460214423,709.0973502320514,0.7588039663707271,1812024.3316131823,0.8094931194781587,1466821.2287678805,27,1,property,0.022,0.018,0.10942816597632125,-2.1528645306050334,1.31440098673932,Stage3,0.0,0.0,0.0,254437.06699012071,254437.06699012071,12
Mortgage,7,2024-06-05,7,21181.608692892994,779.1591799055607,0.6449538633396052,2966800.6119462443,0.8384275826092961,2487447.4651578697,51,1,property,0.022,0.018,1.0836537449952197,0.31372478790611313,0.8315899814127458,Stage3,0.0,244820.3269110646,244820.3269110646,487042.2136779109,487042.2136779109,6
Mortgage,13,2023-12-08,13,18690.276630702505,734.6400836953603,0.7663749296188616,361586.4179341367,0.8797557306340527,318107.7232969964,69,1,none,0.022,0.018,-0.7149019685089854,-0.23253906266954244,-1.264958455787451,Stage3,0.0,77805.04235845114,77805.04235845114,64323.25287255441,64323.25287255441,12
Mortgage,22,2023-03-13,22,36970.2865262716,737.6451325352739,0.7523037659205459,1637931.8934654633,0.888175869350352,1454771.583415356,122,1,none,0.022,0.018,1.2543722938688404,0.2635216884905302,-0.28849994249206273,Stage3,756838.8482974308,756838.8482974308,756838.8482974308,315420.9296768749,26670.81236261486,18
Mortgage,59,2020-02-27,59,51159.536465958336,770.6882264793647,0.5378359473368806,1990670.6850875628,0.8418105337915387,1675767.5520167293,50,1,none,0.022,0.018,0.4552489549517045,0.6567789173702817,-1.3708499590906607,Stage3,428370.7308575896,428370.7308575896,428370.7308575896,336234.779466671,228223.580893707,54
Mortgage,56,2020-05-27,56,13804.008531019845,730.7229410833268,0.55197745441356,2263864.6971064666,0.7011901565050005,1587399.641270229,46,0,none,0.022,0.018,-0.6232915881364,-0.3020564407186493,-0.9631816887814224,Stage3,0.0,74013.19843580482,74013.19843580482,306544.5085030731,306544.5085030731,54
Mortgage,39,2021-10-19,39,28137.573890201053,694.2594138600508,0.5196043308555236,395094.9335086278,0.9609056194060596,379648.9418073039,46,1,property,0.022,0.018,0.621834663523533,-0.09651381030835503,0.5221574901441812,Stage3,43031.85269217281,43031.85269217281,43031.85269217281,74571.12182012868,62809.12093260035,36
Mortgage,20,2023-05-12,20,26274.024978560006,695.0876113495124,0.8705690553239691,433280.6596828468,0.9645862678923942,417936.57447343174,55,1,property,0.022,0.018,-0.363676294890838,-0.4414676012343077,-0.5027039430197855,Stage3,0.0,36547.601787244625,36547.601787244625,82581.1712894725,82581.1712894725,18
Mortgage,15,2023-10-09,15,42586.464194855245,619.5193050177995,0.7678423900843393,2286881.50106994,0.8728844259106914,1996183.246187215,95,1,property,0.022,0.018,-0.582171297996015,-2.851116800438048,0.050451024880143566,Stage3,0.0,41027.6830254692,41027.6830254692,413464.76386452216,413464.76386452216,12
Mortgage,44,2021-05-22,44,27445.03346030868,800.0311764046085,0.7637309513258539,1469172.851881628,0.8045648403590175,1182044.8210339446,31,1,property,0.022,0.018,-0.8881111116567117,-0.6971104130404356,-0.32506568346214354,Stage3,0.0,11816.221014555793,11816.221014555793,212374.0528457654,212374.0528457654,42
Mortgage,17,2023-08-10,17,21659.71248956508,662.5041457049837,0.5142672402334492,2283797.9942706097,0.7681367685944303,1754269.2114414673,72,1,property,0.022,0.018,0.03880821296183233,-0.6625950253968393,0.9325823549971102,Stage3,346049.3215579399,346049.3215579399,346049.3215579399,368780.33226774645,215618.6288992376,12
Mortgage,46,2021-03-23,46,28119.705128888636,785.0056486910083,0.7296157172609175,1007278.7951283993,0.8515873534764407,857785.8833563314,84,1,property,0.022,0.018,-1.1863774246878924,-0.6150042959455383,-1.0003310256034519,Stage3,0.0,62183.008183630634,62183.008183630634,176207.8230268126,176207.8230268126,42
Mortgage,52,2020-09-24,52,26328.477643774077,731.2426817840013,0.9710295436855723,2753857.9079419607,0.9252090517626563,2547894.263696074,139,1,property,0.022,0.018,-0.22205009733229647,-0.6913974577216461,-0.6062962220098556,Stage3,300352.5466599956,300352.5466599956,300352.5466599956,565282.3210911141,468134.5527182735,48
Mortgage,23,2023-02-11,23,36514.161894863755,730.9762106301143,0.613814476165268,1952422.199910503,0.9546123772739888,1863806.3976990764,137,1,property,0.022,0.018,0.6471825613356738,0.4917018274756761,-0.8546463905246685,Stage3,234102.32215740415,234102.32215740415,234102.32215740415,395967.496452343,201249.9775750804,18
Mortgage,25,2022-12-13,25,33182.815121215746,832.1870630714839,0.7083044077647128,1636142.3661160227,0.9046584325669309,1480149.9883868706,127,1,property,0.022,0.018,1.025188356748181,0.5169225264485705,-0.9905737578194738,Stage1,0.0,0.0,0.0,311418.85866774543,311418.85866774543,24
Mortgage,24,2023-01-12,24,43732.298540507545,740.2412130473984,0.49272771260579246,557103.5618546007,0.8982867366454447,500438.7405519229,59,1,property,0.022,0.018,0.49579347344061814,0.3994382366303912,0.4265685572443707,Stage3,0.0,10727.93742879009,10727.93742879009,99656.33540301223,99656.33540301223,24
Mortgage,59,2020-02-27,59,36220.29342126055,719.7164501911165,0.41938932844948185,2565045.5468416866,0.7695940991634495,1974043.9169348453,103,1,property,0.022,0.018,4.147351064672136,0.6632211641456187,1.9952052823587694,Stage3,0.0,283421.47751979635,283421.47751979635,410872.08192673296,410872.08192673296,54
Mortgage,59,2020-02-27,59,55619.34457732914,777.4847688222246,0.6013409730929782,193235.34275926824,0.8282108599940141,160039.60940789164,71,1,property,0.022,0.018,-0.31052241105283235,0.463153670747875,-0.6462456914216891,Stage3,0.0,37575.77148160195,37575.77148160195,32442.31510711402,32442.31510711402,54
Mortgage,59,2020-02-27,59,30087.488257929715,678.438964032374,0.6636472775631179,447692.82562307775,0.8637120145271056,386677.67230824067,103,1,none,0.022,0.018,0.08730580091077031,0.1725699101105703,-0.21092786306725528,Stage3,0.0,181124.62898868156,181124.62898868156,80671.76667257822,80671.76667257822,54
Mortgage,44,2021-05-22,44,47119.607398107044,730.9360467084467,0.6188193576127787,2199068.8393325824,0.9264243181320287,2037270.8500040795,81,1,property,0.022,0.018,-0.5925472612061895,0.00841216081473536,-1.0064089165135452,Stage3,0.0,459560.83690957876,459560.83690957876,421655.38664788206,386151.9566754607,42
Mortgage,40,2021-09-19,40,41502.02024557017,730.8952105984814,0.623250217761258,1965949.3389543856,0.7959699651759653,1564836.6268652342,44,1,property,0.022,0.018,-0.8802705573415623,-2.599173125203017,-2.9771074691777684,Stage3,140058.47932717865,140058.47932717865,140058.47932717865,310237.95916339813,136771.5733946164,36
Mortgage,28,2022-09-14,28,32078.22893664004,767.5698645306021,0.6801866773797524,437645.0941674453,0.8860529428700478,387776.7236197041,111,1,property,0.022,0.018,1.0533453811156432,1.2503973187895365,0.5583746135824139,Stage3,0.0,71146.53699104679,71146.53699104679,81045.33523651815,81045.33523651815,24
Mortgage,14,2023-11-08,14,48482.26231174072,770.6766340970419,0.4868751185759441,541068.6330790648,0.8326522501859761,450522.01483833353,142,1,property,0.022,0.018,1.126966817602113,0.4431984436603742,4.467081843248608,Stage3,0.0,87288.08440333625,87288.08440333625,95248.66143496965,95248.66143496965,12
Mortgage,44,2021-05-22,44,25927.669210059015,713.9290177751828,0.6303350636276145,163828.17870034315,0.847497345251249,138843.94652588802,35,1,none,0.022,0.018,-0.5929112458704484,0.36151764870787817,0.630424656734545,Stage3,0.0,15303.91407634351,15303.91407634351,25604.45719756818,25604.45719756818,42
Mortgage,0,2025-01-01,0,61128.37321221093,703.9860698240552,0.8007247272564196,1961921.5771884837,0.7892364590712309,1548420.0385556833,31,1,property,0.022,0.018,2.5430225841019767,0.9785943248398267,0.9327183504964247,Stage3,0.0,154253.03439441847,154253.03439441847,278199.46692717104,278199.46692717104,0
Mortgage,24,2023-01-12,24,26210.717430503824,760.692785701584,0.6407543483494956,1829504.882099005,0.9015503722032632,1649390.807404045,137,1,property,0.022,0.018,1.046117415563251,0.658005258496431,-1.1072316179298325,Stage3,0.0,248151.69580396306,248151.69580396306,348191.25059242744,348191.25059242744,24
Mortgage,6,2024-07-05,6,20680.114505912177,732.5693295631372,0.5478587587683986,1003428.5544713596,0.89071646852449,893770.3384553633,124,1,property,0.022,0.018,-0.1897342384585799,0.1721294259449907,0.47148796069026216,Stage3,0.0,152202.89451170323,152202.89451170323,187837.09958594426,187837.09958594426,6
Mortgage,8,2024-05-06,8,20012.853691167602,770.6843240766848,0.5736768662897463,1117113.1418364504,0.809922465781491,904775.0303930864,133,1,property,0.022,0.018,0.34956870113967636,0.7739736129304062,0.510886396077739,Stage3,0.0,68586.00438715452,68586.00438715452,190756.73557454237,190756.73557454237,6
Mortgage,23,2023-02-11,23,37731.7853264261,825.0799802134173,0.6821856413853931,2165894.729890245,0.8430187285815433,1825889.8214335395,112,0,none,0.022,0.018,-0.3542337600617908,-0.025428094809493804,0.4826510432598352,Stage3,0.0,549204.6980562166,549204.6980562166,381791.916715968,381791.916715968,18
Mortgage,0,2025-01-01,0,28654.064910513018,584.7177374373798,0.4399887193611357,791801.7413308902,0.7957996967717325,630115.5856544522,93,1,property,0.022,0.018,-0.04083598043215333,-0.6378208602196558,0.1796417763555849,Stage3,119384.91746999687,119384.91746999687,119384.91746999687,132677.34318787506,78227.93674800654,0
Mortgage,43,2021-06-21,43,39187.79819441794,735.5050165427479,0.48538957856828735,2959332.1035446613,0.8353097628226996,2471958.9975254918,97,1,property,0.022,0.018,-0.9102614388115872,-1.169062537779387,-0.12016114506729922,Stage2,0.0,0.0,0.0,512673.99625763047,512673.99625763047,42
Mortgage,7,2024-06-05,7,22853.825023718717,698.3410230109123,0.5339762488054639,781628.147521901,0.7765608177101602,606981.7933848851,75,1,property,0.022,0.018,-2.0361984252746943,-1.4720458390074962,-0.9775148871203228,Stage3,116462.85376768115,116462.85376768115,116462.85376768115,125866.69756069002,54136.21400459786,6
Mortgage,23,2023-02-11,23,44557.40097145276,739.0524356415368,0.6444738187149739,189423.90881555295,0.8802347404908196,166737.5052190149,140,1,property,0.022,0.018,-0.1028189811873911,-1.0493640385061536,-0.3164365636055016,Stage3,0.0,27228.885223818514,27228.885223818514,35230.79516749978,35230.79516749978,18
Mortgage,10,2024-03-07,10,39234.354504730894,694.7658370800241,0.5315984760913967,619555.8254490145,0.8555638705493911,530069.5800425818,49,1,property,0.022,0.018,-0.9357902979400741,-1.1230908162888797,0.6134603842760716,Stage3,85101.11958780176,85101.11958780176,85101.11958780176,115178.405574775,47380.96144739123,6
Mortgage,50,2020-11-23,50,29967.104912333976,712.3839565000652,0.7378425097201884,163621.0826638385,0.7893221705144361,129149.74811014297,90,1,property,0.022,0.018,1.4659273779033395,2.0512590539157665,-0.24495976484130952,Stage3,0.0,22326.24434156591,22326.24434156591,26657.08845823961,26657.08845823961,48
Mortgage,16,2023-09-09,16,47213.66175524291,745.0649623061875,0.49041538210698776,399877.9645577224,0.794260909532371,317607.43583156983,88,1,property,0.022,0.018,-0.30242306769679567,-0.6087324700716996,0.029671340370864052,Stage3,47086.47424585049,47086.47424585049,47086.47424585049,68977.3270667142,45197.13224044518,12
Mortgage,7,2024-06-05,7,46236.51418925604,682.9745287191372,0.8452205761523797,2252066.7801634795,0.871086459759172,1961744.8786738429,92,1,property,0.022,0.018,-0.5555197412943175,1.1112790064493023,0.4860965141867005,Stage3,0.0,179334.9996154632,179334.9996154632,405499.13371269207,405499.13371269207,6
Mortgage,34,2022-03-18,34,37747.39595430184,786.5334660785073,0.6403684555590057,2058297.9363208043,0.8403671140177454,1729725.8965345954,101,1,property,0.022,0.018,-0.3101741098758148,-0.6228808210641402,0.3699886053298934,Stage3,161938.5403695697,161938.5403695697,161938.5403695697,359610.0138895423,302846.17571826535,30
Mortgage,34,2022-03-18,34,52715.16506763626,747.9984223291716,0.7404294426371474,1951448.0449657263,0.3955380290808165,771871.9135593559,32,1,property,0.022,0.018,-0.24219971498041443,-0.16602702621051743,-0.9441075248250294,Stage3,0.0,0.0,0.0,139683.91726025759,139683.91726025759,30
Mortgage,32,2022-05-17,32,57896.347266637444,692.9843278145809,0.6846341993120375,1215845.323309256,0.6790113970482128,825572.8315747539,142,0,none,0.022,0.018,-0.4127408131905683,-0.5989270242936913,0.6013312828858479,Stage3,0.0,183424.59561266878,183424.59561266878,174541.31992371223,174541.31992371223,30
Mortgage,58,2020-03-28,58,26076.92588467753,766.4530716741098,0.8230122021913335,2829529.295111093,0.7846761559335564,2220264.170389158,92,1,property,0.022,0.018,-0.5050526413264352,0.10478176182971131,-1.0543743513508077,Stage3,0.0,157777.61315238898,157777.61315238898,458935.92357164907,458935.92357164907,54
Mortgage,4,2024-09-03,4,58432.74096042509,737.9647714071563,0.6678764962812913,2471436.5842618383,0.8601994061464496,2125928.282110643,108,1,property,0.022,0.018,-0.6592378882352036,-0.5822263853464972,0.6131188562301719,Stage3,0.0,489294.2790417544,489294.2790417544,443663.35083673504,443663.35083673504,0
Mortgage,41,2021-08-20,41,24894.23278994902,794.8648789800504,0.778349018447883,311041.596077585,0.8335045374477129,259254.58166564585,127,1,vehicle,0.022,0.018,-0.11475777998215372,0.5059909618171629,0.9855500755288403,Stage3,0.0,23243.679303514647,23243.679303514647,54546.34095203389,54546.34095203389,36
Mortgage,38,2021-11-18,38,50213.89250167708,688.8731739962759,0.7141350847847141,1068889.464746522,0.7873222619554715,841560.4711646049,78,1,vehicle,0.022,0.018,-0.8822441138185194,-1.4154581082856983,-1.388531983298535,Stage1,0.0,0.0,0.0,171918.7819664835,171918.7819664835,36
Mortgage,57,2020-04-27,57,54058.82915407901,698.3654854656112,0.6703084596747373,2630707.0050988602,0.9269401079274353,2438507.835231798,39,1,property,0.022,0.018,-0.5858794748547795,0.25162391880282814,1.1289607219247988,Stage3,0.0,490645.002145724,490645.002145724,497991.18782344845,497991.18782344845,54
Mortgage,40,2021-09-19,40,33746.98119422166,747.5300184839407,0.6930190197107355,773318.4149302918,0.8957639562900803,692710.7628299322,105,1,property,0.022,0.018,1.0881486888402854,-1.1577718498880556,-1.2918367333014797,Stage2,0.0,0.0,0.0,144336.94452427534,144336.94452427534,36
Mortgage,27,2022-10-14,27,35512.12383539967,791.7390087360855,0.6919881400478086,2957195.106292847,0.8048372083845122,2380060.6539970757,93,1,property,0.022,0.018,-0.3717212433418299,1.068579387248462,-1.446035126309936,Stage3,0.0,668018.5259500575,668018.5259500575,492310.372234395,492310.372234395,24
